Date,Title,EngTitle
2020-04-29 09:08:00,"현대차, 국내 최초 도심 항공 모빌리티 기술 개발자 채용 나서","현대차, 국내 최초 도심 항공 모빌리티 기술 개발자 채용 나서"
2020-04-29 08:58:00,"현대차, UAM사업 박차…도심 항공 모빌리티 인재 공개채용",Hyundai Motors spurs UAM business... Open recruitment of urban aviation mobility talent
2020-04-29 08:54:00,"국내외 인재 네트워크 구축 기회…현대차, 글로벌 인턴 모집",Opportunity to build a network of domestic and foreign talents… Hyundai Motor Company recruits global interns
2020-04-29 08:51:00,"현대차, 2020 글로벌 인턴 모집…우수자는 채용 전환","Hyundai Motor Company, 2020 Global Intern Recruitment... Excellence converts hiring"
2020-04-29 04:03:00,"현대차, 돈줄 막힌 중소 車부품업체 1조 긴급지원",Hyundai Motor Company's emergency support for 1 trillion small and medium-sized spare parts manufacturers
2020-04-28 18:34:00,"현대차, 수출길 막히자 울산3공장 사흘간 휴업","현대차, 수출길 막히자 울산3공장 사흘간 휴업"
2020-04-28 15:49:00,"아반떼 생산하는 현대차 울산공장, 내달 8일까지 가동 중단","Hyundai Motor's Ulsan Plant, which produces Avante, will be suspended until the 8th of next month"
2020-04-28 17:56:00,"[마켓인]현대차, 수요예측에 1.4조 '뭉칫돈'…발행액 4배 몰려","[Marketer] Hyundai Motors, 1.4 trillion won in demand forecast… 4 times the issue amount"
2020-04-28 17:41:00,"""역시 현대차""…회사채 시장 복귀에 1.4조원 뭉칫돈","""역시 현대차""…회사채 시장 복귀에 1.4조원 뭉칫돈"
2020-04-28 17:32:00,3년만에 등장한 현대차 회사채 `동났다`,3년만에 등장한 현대차 회사채 `동났다`
2020-04-28 16:53:00,[레이더M] 3년만에 등장한 현대차 회사채 `동났다`,[레이더M] 3년만에 등장한 현대차 회사채 `동났다`
2020-04-28 17:20:00,현대차 울산3공장 다음달 6~8일 휴업… 아반떼·i30 수출감소 여파,Hyundai Motor Company's Ulsan Plant 3 closed on the 6th to the 8th of next month Avante·i30 export decline aftermath
2020-04-28 17:01:00,"[마켓인사이트]현대차, 3년7개월만의 회사채 복귀전 ‘흥행’","[Market Insight] Hyundai Motor Company, returns to corporate bonds after 3 years and 7 months"
2020-04-28 17:32:00,3년만에 등장한 현대차 회사채 `동났다`,Hyundai Motor Company's corporate bond'meet together' after 3 years
2020-04-28 16:53:00,[레이더M] 3년만에 등장한 현대차 회사채 `동났다`,[레이더M] 3년만에 등장한 현대차 회사채 `동났다`
2020-04-28 17:20:00,현대차 울산3공장 다음달 6~8일 휴업… 아반떼·i30 수출감소 여파,Hyundai Motor Company's Ulsan Plant 3 closed on the 6th to the 8th of next month Avante·i30 export decline aftermath
2020-04-28 17:01:00,"[마켓인사이트]현대차, 3년7개월만의 회사채 복귀전 ‘흥행’","[Market Insight] Hyundai Motor Company, returns to corporate bonds after 3 years and 7 months"
2020-04-28 16:59:00,"[시그널] 현대차, 화려한 회사채시장 복귀···1.4兆 뭉칫돈",[Signal] Hyundai Motor returns to the splendid corporate bond market...
2020-04-28 16:38:00,"현대·기아차, LG전자 '탄소경영아너스클럽' 선정",Hyundai-Kia Motors selected as'Carbon Management Honors Club' by LG Electronics
2020-04-28 14:02:00,현대?기아차 기후변화 대응 `탄소경영 아너스 클럽` 선정,Selected as'Carbon Management Honors Club' in response to climate change by Hyundai and Kia Motors
2020-04-28 15:49:00,"아반떼 생산하는 현대차 울산공장, 내달 8일까지 가동 중단","아반떼 생산하는 현대차 울산공장, 내달 8일까지 가동 중단"
2020-04-28 15:28:00,"현대·기아차, 기후변화 대응 평가서 최우수 기업 선정",Hyundai-Kia Motors selected as the best company in climate change response evaluation
2020-04-28 14:31:00,"현대기아차, 기후변화 대응 평가서 최우수 기업 선정",Hyundai-Kia Motors selected as the best company in climate change response evaluation
2020-04-28 14:16:00,"현대·기아차, 기후변화 대응 평가서 최우수 기업 선정",Hyundai-Kia Motors selected as the best company in climate change response evaluation
2020-04-28 14:01:00,"현대?기아차, 기후변화 대응 평가서 최우수 기업 선정",Hyundai and Kia Motors selected as the best company in climate change response evaluation
2020-04-28 14:01:00,"현대?기아차, 기후변화 대응 평가서 최우수 기업 선정",Hyundai and Kia Motors selected as the best company in climate change response evaluation
2020-04-28 14:00:00,"현대&#8729기아차, 2019 기후변화 대응 평가 최우수 기업 선정","Hyundai&#8729, Kia Motors, selected as the best company in the 2019 climate change response evaluation"
2020-04-28 11:47:00,"현대차, 코로나 위기 타개책…북미 현지 딜러에 금융 지원","현대차, 코로나 위기 타개책…북미 현지 딜러에 금융 지원"
2020-04-28 09:38:00,"현대차그룹, 코로나 위기 타개책…북미 딜러 금융지원",Hyundai Motor Group to overcome the corona crisis North American dealer financial support
2020-04-28 11:16:00,"현대차그룹, 코로나19 극복 맞춤형 사회공헌 활발","현대차그룹, 코로나19 극복 맞춤형 사회공헌 활발"
2020-04-28 08:29:00,"현대차에 '윈윈' 제안한 노조 ""품질 확보할테니 임금 보장하라""","현대차에 '윈윈' 제안한 노조 ""품질 확보할테니 임금 보장하라"""
2020-04-28 14:02:00,현대?기아차 기후변화 대응 `탄소경영 아너스 클럽` 선정,현대?기아차 기후변화 대응 `탄소경영 아너스 클럽` 선정
2020-04-28 14:01:00,"현대?기아차, 기후변화 대응 평가서 최우수 기업 선정",Hyundai and Kia Motors selected as the best company in climate change response evaluation
2020-04-28 14:01:00,"현대?기아차, 기후변화 대응 평가서 최우수 기업 선정",Hyundai and Kia Motors selected as the best company in climate change response evaluation
2020-04-28 14:00:00,"현대&#8729기아차, 2019 기후변화 대응 평가 최우수 기업 선정","Hyundai&#8729, Kia Motors, selected as the best company in the 2019 climate change response evaluation"
2020-04-28 11:47:00,"현대차, 코로나 위기 타개책…북미 현지 딜러에 금융 지원","Hyundai Motor Company, measures to overcome the corona crisis... Financial assistance to local dealers in North America"
2020-04-28 09:38:00,"현대차그룹, 코로나 위기 타개책…북미 딜러 금융지원",Hyundai Motor Group to overcome the corona crisis North American dealer financial support
2020-04-28 11:16:00,"현대차그룹, 코로나19 극복 맞춤형 사회공헌 활발","Hyundai Motor Group, active in customized social contribution over Corona 19"
2020-04-28 08:29:00,"현대차에 '윈윈' 제안한 노조 ""품질 확보할테니 임금 보장하라""",Labor union proposed'win-win' to Hyundai Motor Company
2020-04-28 08:09:00,"체코, 외국인에 문 걸어 잠갔지만…현대차에는 '활짝'",The Czech Republic locks the door to foreigners... 'Wide' for Hyundai
2020-04-27 19:57:00,"569m 신사옥 짓는 현대차, 軍에 레이더 비용 지급 왜?","Why is Hyundai to build a 569m new building, paying radar fees to the old?"
2020-04-27 18:47:00,임금 동결→품질력 향상…코로나發 위기에 '고용 안정' 외친 현대차 노조,임금 동결→품질력 향상…코로나發 위기에 '고용 안정' 외친 현대차 노조
2020-04-27 18:11:00,"현대車, 반려견 헌혈문화 확산 2차 캠페인",Hyundai's second campaign to spread the blood donation culture for dogs
2020-04-27 15:13:00,"""반려견 건강검진 받고 헌혈문화 정착 동참""···현대차, 반려견 헌혈...","""반려견 건강검진 받고 헌혈문화 정착 동참""···현대차, 반려견 헌혈..."
2020-04-27 14:03:00,"현대차, 반려견 헌혈카 캠페인 '시즌2'",Hyundai Motor Company's Dog Blood Donation Car Campaign'Season 2'
2020-04-27 11:23:00,"현대차, 반려견 헌혈문화 정착 위한 캠페인 진행",Hyundai Motor Company conducts campaign to establish a blood donation culture for dogs
2020-04-27 09:07:00,"현대차, 반려견 헌혈카 쏠라티 증편…전국 순회 실시",Hyundai Motor Company's increase in dog blood donation car Solati... Conduct nationwide tour
2020-04-27 08:59:00,"""‘개 헌혈’ 하세요""… 현대차 '반려견 헌혈' 문화 확산 캠페인","""Do'dog blood donation'""... Hyundai Motor Company's campaign to spread blood donation for dogs"
2020-04-27 17:29:00,현대일렉 5분기만에 흑자전환,현대일렉 5분기만에 흑자전환
2020-04-27 18:47:00,임금 동결→품질력 향상…코로나發 위기에 '고용 안정' 외친 현대차 노조,Freeze wages → improve quality... Hyundai Motors union shouts'employment stability' in the coronavirus crisis
2020-04-27 18:11:00,"현대車, 반려견 헌혈문화 확산 2차 캠페인",Hyundai's second campaign to spread the blood donation culture for dogs
2020-04-27 15:13:00,"""반려견 건강검진 받고 헌혈문화 정착 동참""···현대차, 반려견 헌혈...","""Participating in the establishment of blood donation culture after dog health checkup""...Hyundai Motor, dog blood donation..."
2020-04-27 14:03:00,"현대차, 반려견 헌혈카 캠페인 '시즌2'",Hyundai Motor Company's Dog Blood Donation Car Campaign'Season 2'
2020-04-27 11:23:00,"현대차, 반려견 헌혈문화 정착 위한 캠페인 진행","현대차, 반려견 헌혈문화 정착 위한 캠페인 진행"
2020-04-27 09:07:00,"현대차, 반려견 헌혈카 쏠라티 증편…전국 순회 실시",Hyundai Motor Company's increase in dog blood donation car Solati... Conduct nationwide tour
2020-04-27 08:59:00,"""‘개 헌혈’ 하세요""… 현대차 '반려견 헌혈' 문화 확산 캠페인","""Do'dog blood donation'""... Hyundai Motor Company's campaign to spread blood donation for dogs"
2020-04-27 17:29:00,현대일렉 5분기만에 흑자전환,Hyundai Elec turned to profit in 5 quarters
2020-04-27 17:18:00,"""코로나 집콕족 잡아라""…삼성·LG전자·현대차도 온라인 마케팅에 '사활...","""Catch the Corona Zipcock""... Samsung, LG Electronics, and Hyundai Motors are also ``life and death..."
2020-04-27 15:35:00,"벤처협회, 현대·기아차 협력사-벤처기업간 기술협업 지원","Venture Association, Hyundai-Kia Motors' support for technological collaboration between suppliers and venture companies"
2020-04-27 15:27:00,"벤처업계, 현대?기아차 협력사와 스타트업 키운다",Venture industry to grow startups with Hyundai-Kia Motors partners
2020-04-27 14:54:00,"벤처기업協, 현대·기아차 협력사와 벤처기업 협업 지원",Venture companies and Hyundai-Kia Motors partners and venture companies support collaboration
2020-04-27 14:24:00,"벤처기업協, 현대기아차 협력사와 벤처기업간 협업 지원",Support for collaboration between venture companies and Hyundai-Kia Motors partners and venture companies
2020-04-27 12:23:00,"벤처기업협회, 현대·기아차 협력사-벤처기업 간 협업 지원 나서",Venture Business Association to support collaboration between Hyundai-Kia Motors partners and venture companies
2020-04-27 15:08:00,현대일렉 일냈다...5분기만에 흑자전환,Hyundai Elec worked... turned to profit in 5 quarters
2020-04-27 11:41:00,"휴가중에도…현대차, 제네시스 GV70 준비 '논스톱'",Even on vacation... Hyundai Motor Company prepares Genesis GV70'non-stop'
2020-04-27 11:27:00,"코로나 위기 속…현대차, “이스라엘 스타트업에 투자 단행”","코로나 위기 속…현대차, “이스라엘 스타트업에 투자 단행”"
2020-04-27 10:15:00,"현대차, 반려견 헌혈카 캠페인 시즌2 실시","현대차, 반려견 헌혈카 캠페인 시즌2 실시"
2020-04-27 09:17:00,"""개도 헌혈한다""…현대차, 반려견 헌혈카 시즌2 실시","""Dogs also donate blood""... Hyundai Motor Company conducts dog blood donation car season 2"
2020-04-27 09:07:00,"현대차, 반려견 헌혈카 쏠라티 증편…전국 순회 실시",Hyundai Motor Company's increase in dog blood donation car Solati... Conduct nationwide tour
2020-04-27 09:36:00,현대차 올 뉴 아반떼 250대 공짜로 탄다…카셰어링 그린카,250 Hyundai All New Avante rides for free... Car Sharing Green Car
2020-04-27 14:03:00,"현대차, 반려견 헌혈카 캠페인 '시즌2'",Hyundai Motor Company's Dog Blood Donation Car Campaign'Season 2'
2020-04-27 11:23:00,"현대차, 반려견 헌혈문화 정착 위한 캠페인 진행","현대차, 반려견 헌혈문화 정착 위한 캠페인 진행"
2020-04-27 09:07:00,"현대차, 반려견 헌혈카 쏠라티 증편…전국 순회 실시","현대차, 반려견 헌혈카 쏠라티 증편…전국 순회 실시"
2020-04-27 08:59:00,"""‘개 헌혈’ 하세요""… 현대차 '반려견 헌혈' 문화 확산 캠페인","""Do'dog blood donation'""... Hyundai Motor Company's campaign to spread blood donation for dogs"
2020-04-27 12:23:00,"벤처기업협회, 현대·기아차 협력사-벤처기업 간 협업 지원 나서",Venture Business Association to support collaboration between Hyundai-Kia Motors partners and venture companies
2020-04-27 11:41:00,"휴가중에도…현대차, 제네시스 GV70 준비 '논스톱'",Even on vacation... Hyundai Motor Company prepares Genesis GV70'non-stop'
2020-04-27 11:27:00,"코로나 위기 속…현대차, “이스라엘 스타트업에 투자 단행”","코로나 위기 속…현대차, “이스라엘 스타트업에 투자 단행”"
2020-04-27 10:15:00,"현대차, 반려견 헌혈카 캠페인 시즌2 실시",Hyundai Motor Company's Dog Blood Donation Car Campaign Season 2
2020-04-27 09:17:00,"""개도 헌혈한다""…현대차, 반려견 헌혈카 시즌2 실시","""Dogs also donate blood""... Hyundai Motor Company conducts dog blood donation car season 2"
2020-04-27 09:07:00,"현대차, 반려견 헌혈카 쏠라티 증편…전국 순회 실시","현대차, 반려견 헌혈카 쏠라티 증편…전국 순회 실시"
2020-04-27 09:36:00,현대차 올 뉴 아반떼 250대 공짜로 탄다…카셰어링 그린카,250 Hyundai All New Avante rides for free... Car Sharing Green Car
2020-04-26 17:54:00,현대차 '사내 강의' 대학에 제공,Hyundai Motor Company's'in-house lecture' provided to universities
2020-04-26 10:49:00,"현대차, 대학 사이버 강의에 사내 교육 콘텐츠 제공",Hyundai Motor Company provides in-house educational content to university cyber lectures
2020-04-26 09:56:00,"""온라인 강의자료 지원"" 현대차그룹, 150개 대학에 사내 콘텐츠 제...","""Online lecture material support"" Hyundai Motor Group presents in-house contents to 150 universities..."
2020-04-26 09:50:00,"현대차그룹, 국내외 대학 온라인 강의에 사내 콘텐츠 제공",Hyundai Motor Group provides in-house content for online lectures at domestic and overseas universities
2020-04-26 09:29:00,"현대차그룹 사내 교육용 콘텐츠, 대학 온라인 강의에 활용","Hyundai Motor Group's in-house educational content, used for university online lecture"
2020-04-26 09:26:00,"현대차그룹, 국내외 150여개 대학에 車기술 교육 콘텐츠 지원","현대차그룹, 국내외 150여개 대학에 車기술 교육 콘텐츠 지원"
